,sentence_id,token_id,sentence,token,spo_label
1843,132,23,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",keeping,other
1844,132,24,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",the,Object
1845,132,25,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",flavors,Object
1846,132,26,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",you,Subject
1847,132,27,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",love,Object
1848,132,28,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",in,Object
1849,132,29,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",a,Object
1850,132,30,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",healthier,Object
1851,132,31,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",meal,Object
1852,132,32,"You can modify traditional recipes by using whole grains , less sugar and fat , and more vegetables and lean proteins , keeping the flavors you love in a healthier meal .",.,other
1853,133,1,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",P,Predicate
1854,133,2,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",:,other
1855,133,3,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",Sometimes,other
1856,133,4,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",",",other
1857,133,5,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",after,other
1858,133,6,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",I,Subject
1859,133,7,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",eat,other
1860,133,8,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",a,Object
1861,133,9,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",meal,Object
1862,133,10,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",that,Subject
1863,133,11,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",used,Object
1864,133,12,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",to,Predicate
1865,133,13,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",be,Object
1866,133,14,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",okay,Object
1867,133,15,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",",",other
1868,133,16,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",like,other
1869,133,17,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",grilled,Object
1870,133,18,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",lamb,Object
1871,133,19,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",kebabs,Object
1872,133,20,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",",",other
1873,133,21,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",my,other
1874,133,22,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",blood,other
1875,133,23,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",sugar,other
1876,133,24,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",spikes,other
1877,133,25,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",terribly,other
1878,133,26,"P : Sometimes , after I eat a meal that used to be okay , like grilled lamb kebabs , my blood sugar spikes terribly .",.,other
1879,134,1,What is happening ?,What,Subject
1880,134,2,What is happening ?,is,Predicate
1881,134,3,What is happening ?,happening,Predicate
1882,134,4,What is happening ?,?,other
1883,135,1,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",A,Subject
1884,135,2,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",:,Subject
1885,135,3,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",Ali,Subject
1886,135,4,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",",",Subject
1887,135,5,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",as,other
1888,135,6,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",we,Subject
1889,135,7,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",age,other
1890,135,8,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",and,other
1891,135,9,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",continue,other
1892,135,10,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",managing,other
1893,135,11,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",diabetes,Object
1894,135,12,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",",",other
1895,135,13,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",our,Subject
1896,135,14,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",bodies,Subject
1897,135,15,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",can,Predicate
1898,135,16,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",react,Predicate
1899,135,17,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",differently,other
1900,135,18,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",to,other
1901,135,19,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",foods,Object
1902,135,20,"A : Ali , as we age and continue managing diabetes , our bodies can react differently to foods over time .",over,other
