Unnamed: 0,sentence_id,token_id,sentence,token,spo_label,triple
1193,83,8,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",a,other,"('it I', 'is been do', 'time day')"
1194,83,9,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",short,other,"('it I', 'is been do', 'time day')"
1195,83,10,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",time,Object,"('it I', 'is been do', 'time day')"
1196,83,11,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",",",other,"('it I', 'is been do', 'time day')"
1197,83,12,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",but,other,"('it I', 'is been do', 'time day')"
1198,83,13,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",I,Subject,"('it I', 'is been do', 'time day')"
1199,83,14,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",do,Predicate,"('it I', 'is been do', 'time day')"
1200,83,15,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",feel,other,"('it I', 'is been do', 'time day')"
1201,83,16,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",a,other,"('it I', 'is been do', 'time day')"
1202,83,17,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",little,other,"('it I', 'is been do', 'time day')"
1203,83,18,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",more,other,"('it I', 'is been do', 'time day')"
1204,83,19,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",energetic,other,"('it I', 'is been do', 'time day')"
1205,83,20,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",throughout,other,"('it I', 'is been do', 'time day')"
1206,83,21,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",the,other,"('it I', 'is been do', 'time day')"
1207,83,22,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",day,Object,"('it I', 'is been do', 'time day')"
1208,83,23,"P : Well , it is been a short time , but I do feel a little more energetic throughout the day .",.,other,"('it I', 'is been do', 'time day')"
1209,84,1,A : That is a positive sign !,A,other,"('That', 'is', 'sign')"
1210,84,2,A : That is a positive sign !,:,other,"('That', 'is', 'sign')"
1211,84,3,A : That is a positive sign !,That,Subject,"('That', 'is', 'sign')"
1212,84,4,A : That is a positive sign !,is,Predicate,"('That', 'is', 'sign')"
1213,84,5,A : That is a positive sign !,a,other,"('That', 'is', 'sign')"
1214,84,6,A : That is a positive sign !,positive,other,"('That', 'is', 'sign')"
1215,84,7,A : That is a positive sign !,sign,Object,"('That', 'is', 'sign')"
1216,84,8,A : That is a positive sign !,!,other,"('That', 'is', 'sign')"
1217,85,1,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,Changes,Subject,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1218,85,2,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,in,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1219,85,3,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,diet,Object,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1220,85,4,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,can,Predicate,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1221,85,5,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,indeed,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1222,85,6,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,boost,Predicate,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1223,85,7,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,your,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1224,85,8,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,energy,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1225,85,9,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,levels,Object,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1226,85,10,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,and,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1227,85,11,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,overall,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1228,85,12,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,wellbeing,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1229,85,13,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,in,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1230,85,14,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,addition,Object,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1231,85,15,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,to,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1232,85,16,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,helping,Predicate,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1233,85,17,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,manage,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1234,85,18,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,your,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1235,85,19,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,diabetes,Object,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1236,85,20,Changes in diet can indeed boost your energy levels and overall wellbeing in addition to helping manage your diabetes .,.,other,"('Changes', 'can boost helping', 'diet levels addition diabetes')"
1237,86,1,Please keep up these healthy habits and keep me updated on your progress .,Please,other,"('', 'keep', 'habits me progress')"
1238,86,2,Please keep up these healthy habits and keep me updated on your progress .,keep,Predicate,"('', 'keep', 'habits me progress')"
1239,86,3,Please keep up these healthy habits and keep me updated on your progress .,up,other,"('', 'keep', 'habits me progress')"
1240,86,4,Please keep up these healthy habits and keep me updated on your progress .,these,other,"('', 'keep', 'habits me progress')"
1241,86,5,Please keep up these healthy habits and keep me updated on your progress .,healthy,other,"('', 'keep', 'habits me progress')"
1242,86,6,Please keep up these healthy habits and keep me updated on your progress .,habits,Object,"('', 'keep', 'habits me progress')"
1243,86,7,Please keep up these healthy habits and keep me updated on your progress .,and,other,"('', 'keep', 'habits me progress')"
1244,86,8,Please keep up these healthy habits and keep me updated on your progress .,keep,other,"('', 'keep', 'habits me progress')"
1245,86,9,Please keep up these healthy habits and keep me updated on your progress .,me,Object,"('', 'keep', 'habits me progress')"
1246,86,10,Please keep up these healthy habits and keep me updated on your progress .,updated,other,"('', 'keep', 'habits me progress')"
1247,86,11,Please keep up these healthy habits and keep me updated on your progress .,on,other,"('', 'keep', 'habits me progress')"
