sentence_id,token_id,sentence,token,spo_label
125,6,"A : That would be a good step , Aicha .",a,Object
125,7,"A : That would be a good step , Aicha .",good,Object
125,8,"A : That would be a good step , Aicha .",step,Object
125,9,"A : That would be a good step , Aicha .",",",other
125,10,"A : That would be a good step , Aicha .",Aicha,other
125,11,"A : That would be a good step , Aicha .",.,other
126,1,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",Remember,Predicate
126,2,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",",",other
126,3,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",quitting,Subject
126,4,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",smoking,Subject
126,5,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",is,Predicate
126,6,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",one,Object
126,7,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",of,Object
126,8,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",the,Object
126,9,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",most,Object
126,10,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",significant,Object
126,11,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",steps,Object
126,12,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",you,Subject
126,13,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",can,Predicate
126,14,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",take,Predicate
126,15,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",to,Predicate
126,16,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",manage,Predicate
126,17,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",your,Object
126,18,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",diabetes,Object
126,19,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",effectively,Object
126,20,"Remember , quitting smoking is one of the most significant steps you can take to manage your diabetes effectively .",.,other
127,1,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",A,other
127,2,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",:,other
127,3,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",Aicha,other
127,4,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",",",other
127,5,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",how,other
127,6,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",are,other
127,7,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",you,other
127,8,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",finding,other
127,9,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",managing,other
127,10,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",your,other
127,11,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",diet,other
127,12,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",since,other
127,13,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",your,other
127,14,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",diagnosis,other
127,15,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",of,other
127,16,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",Type,other
127,17,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",2,other
127,18,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",diabetes,other
127,19,"A: Aicha, how are you finding managing your diet since your diagnosis of Type 2 diabetes?",?,other
128,1,P: It has been challenging.,P,other
128,2,P: It has been challenging.,:,other
128,3,P: It has been challenging.,It,Subject
128,4,P: It has been challenging.,has,Predicate
128,5,P: It has been challenging.,been,Predicate
128,6,P: It has been challenging.,challenging,Object
128,7,P: It has been challenging.,.,other
129,1,"Being a former chef, I love cooking and eating traditional Moroccan food which can be rich in carbohydrates.",Being,other
129,2,"Being a former chef, I love cooking and eating traditional Moroccan food which can be rich in carbohydrates.",a,other
129,3,"Being a former chef, I love cooking and eating traditional Moroccan food which can be rich in carbohydrates.",former,other
129,4,"Being a former chef, I love cooking and eating traditional Moroccan food which can be rich in carbohydrates.",chef,other
129,5,"Being a former chef, I love cooking and eating traditional Moroccan food which can be rich in carbohydrates.",",",other
129,6,"Being a former chef, I love cooking and eating traditional Moroccan food which can be rich in carbohydrates.",I,Subject
129,7,"Being a former chef, I love cooking and eating traditional Moroccan food which can be rich in carbohydrates.",love,Predicate
129,8,"Being a former chef, I love cooking and eating traditional Moroccan food which can be rich in carbohydrates.",cooking,Object
